person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_status
65,38371,RENT,4.5,PERSONAL,B,17313,9.06,0.451,Y,8,1
33,65675,OWN,12.6,PERSONAL,C,22688,11.23,0.345,N,13,0
39,18414,RENT,2.2,VENTURE,C,34649,12.82,1.882,N,2,1
52,120994,MORTGAGE,5.9,PERSONAL,A,31941,7.53,0.264,N,23,0
62,28917,MORTGAGE,5.2,PERSONAL,D,14627,17.03,0.506,N,4,1
34,15299,RENT,5.5,MEDICAL,A,2255,7.11,0.147,N,15,1
31,48745,MORTGAGE,5.2,DEBTCONSOLIDATION,C,30991,11.92,0.636,N,27,0
59,39832,MORTGAGE,1.3,HOMEIMPROVEMENT,A,14949,,0.375,N,20,0
39,44449,OWN,0.8,MEDICAL,G,21484,24.57,0.483,N,22,0
49,58216,RENT,19.2,DEBTCONSOLIDATION,A,3411,7.46,0.059,N,23,0
57,69888,MORTGAGE,0.2,MEDICAL,D,34686,16.61,0.496,N,10,0
22,123953,MORTGAGE,3.2,VENTURE,C,4982,13.08,0.04,N,14,0
47,33537,MORTGAGE,2.8,DEBTCONSOLIDATION,A,18836,5.0,0.562,N,6,0
45,75046,OWN,2.2,DEBTCONSOLIDATION,A,2530,,0.034,N,4,0
49,72396,RENT,7.6,VENTURE,B,27810,10.56,0.384,N,18,0
32,11470,RENT,6.8,DEBTCONSOLIDATION,D,17862,,1.557,N,29,1
32,31000,MORTGAGE,11.8,HOMEIMPROVEMENT,A,17645,7.81,0.569,N,20,1
21,24152,RENT,2.5,EDUCATION,C,3120,13.58,0.129,N,5,0
56,62714,OWN,4.2,PERSONAL,C,14217,10.61,0.227,Y,11,0
57,59030,MORTGAGE,11.1,DEBTCONSOLIDATION,A,19232,8.27,0.326,N,24,0
21,59686,MORTGAGE,25.5,PERSONAL,A,24839,8.11,0.416,Y,6,0
55,41436,MORTGAGE,,MEDICAL,E,28087,,0.678,N,20,1
45,43799,MORTGAGE,6.3,MEDICAL,B,15898,10.32,0.363,N,10,0
30,48256,MORTGAGE,0.8,DEBTCONSOLIDATION,A,30441,7.61,0.631,Y,27,0
27,39316,RENT,0.1,DEBTCONSOLIDATION,C,24027,14.47,0.611,Y,23,0
63,75165,RENT,,DEBTCONSOLIDATION,A,24259,6.94,0.323,N,22,0
59,27219,RENT,9.2,HOMEIMPROVEMENT,B,26764,10.45,0.983,N,17,0
62,31888,MORTGAGE,6.9,DEBTCONSOLIDATION,A,11944,6.63,0.375,N,24,0
41,52403,MORTGAGE,1.6,PERSONAL,G,13985,25.02,0.267,N,13,1
39,40040,RENT,,MEDICAL,B,12082,10.14,0.302,N,27,0
27,26640,MORTGAGE,1.9,MEDICAL,G,18022,25.74,0.677,N,18,1
48,65680,RENT,3.0,DEBTCONSOLIDATION,B,23330,9.4,0.355,Y,9,0
59,35783,OWN,2.4,VENTURE,B,30986,9.86,0.866,Y,24,1
45,30804,RENT,12.2,EDUCATION,E,5767,19.4,0.187,N,14,1
49,44537,OWN,1.3,DEBTCONSOLIDATION,B,18408,9.85,0.413,N,22,0
36,29992,MORTGAGE,,HOMEIMPROVEMENT,B,14198,10.19,0.473,N,23,0
39,48107,MORTGAGE,2.2,EDUCATION,A,22777,5.57,0.473,N,16,0
35,40221,RENT,5.4,EDUCATION,F,26128,22.66,0.65,Y,10,1
65,36978,OWN,,DEBTCONSOLIDATION,A,6903,6.27,0.187,N,2,0
62,37105,RENT,12.9,HOMEIMPROVEMENT,D,13748,14.34,0.371,N,16,0
26,84760,MORTGAGE,0.5,PERSONAL,C,2555,13.35,0.03,Y,28,0
35,60058,OTHER,1.2,DEBTCONSOLIDATION,A,3875,7.41,0.065,Y,4,0
64,19147,OWN,7.3,MEDICAL,A,15090,,0.788,N,16,0
46,79669,MORTGAGE,2.3,HOMEIMPROVEMENT,E,31303,,0.393,N,12,0
42,65127,OTHER,0.9,MEDICAL,D,24067,16.51,0.37,Y,10,0
43,63046,MORTGAGE,3.5,DEBTCONSOLIDATION,C,12562,14.76,0.199,N,20,0
28,79885,RENT,5.3,DEBTCONSOLIDATION,B,6739,11.0,0.084,N,23,0
54,49427,RENT,0.2,VENTURE,A,12909,8.13,0.261,N,27,0
39,68943,RENT,1.7,EDUCATION,C,21205,13.69,0.308,N,19,0
56,37969,RENT,8.3,VENTURE,C,12816,14.04,0.338,N,26,0
61,78133,MORTGAGE,3.7,EDUCATION,C,24170,12.48,0.309,Y,22,0
36,55268,MORTGAGE,0.2,PERSONAL,B,16047,10.78,0.29,N,25,0
50,22986,RENT,,HOMEIMPROVEMENT,G,26150,,1.138,N,19,1
27,86682,OWN,5.1,PERSONAL,A,34812,6.75,0.402,N,28,0
34,45665,RENT,1.1,EDUCATION,A,6827,8.65,0.15,N,25,0
50,42299,OTHER,8.8,DEBTCONSOLIDATION,E,24244,18.6,0.573,N,29,1
49,38427,OWN,5.6,VENTURE,C,2026,13.57,0.053,N,22,0
65,40008,OWN,,EDUCATION,B,33871,8.78,0.847,N,4,1
39,55620,MORTGAGE,12.4,DEBTCONSOLIDATION,D,9494,,0.171,N,14,0
58,28476,RENT,2.5,PERSONAL,B,34353,,1.206,N,7,1
31,20687,MORTGAGE,,DEBTCONSOLIDATION,A,17026,6.97,0.823,N,7,1
36,27297,RENT,,DEBTCONSOLIDATION,C,33174,11.4,1.215,Y,12,1
61,60472,RENT,4.3,PERSONAL,A,12910,7.04,0.213,N,25,0
49,44843,MORTGAGE,2.0,VENTURE,A,10213,5.94,0.228,N,24,0
48,90423,RENT,2.1,DEBTCONSOLIDATION,A,5734,7.11,0.063,N,10,0
38,47301,OWN,,VENTURE,B,20459,11.0,0.433,N,18,0
65,77915,OWN,1.7,DEBTCONSOLIDATION,A,23619,7.57,0.303,N,25,0
30,33488,RENT,6.2,DEBTCONSOLIDATION,E,1253,17.14,0.037,N,18,1
53,38587,MORTGAGE,,PERSONAL,C,32379,12.61,0.839,N,10,1
26,49278,MORTGAGE,2.9,EDUCATION,B,24658,10.25,0.5,N,28,0
63,45214,OWN,2.5,EDUCATION,C,32384,14.66,0.716,N,27,0
53,42950,MORTGAGE,2.3,HOMEIMPROVEMENT,D,34801,15.82,0.81,N,20,1
39,30343,RENT,1.7,PERSONAL,C,34862,,1.149,N,4,1
57,20495,RENT,0.4,HOMEIMPROVEMENT,A,4420,7.21,0.216,N,29,0
43,69359,RENT,,DEBTCONSOLIDATION,A,3746,6.3,0.054,N,29,0
29,65224,OWN,1.9,PERSONAL,D,18479,15.46,0.283,N,15,0
51,34974,RENT,4.0,HOMEIMPROVEMENT,A,3740,6.77,0.107,N,16,0
34,60378,RENT,7.4,MEDICAL,A,24299,8.53,0.402,N,20,0
56,44732,OWN,2.5,EDUCATION,C,3435,12.07,0.077,N,2,0
39,90074,OWN,14.5,EDUCATION,A,30231,6.78,0.336,N,24,0
22,23819,OWN,8.8,MEDICAL,G,598,24.28,0.025,N,29,1
56,45720,MORTGAGE,20.9,VENTURE,E,15928,20.57,0.348,N,5,0
59,43756,MORTGAGE,10.4,MEDICAL,C,26811,13.46,0.613,N,16,0
27,53562,MORTGAGE,4.8,EDUCATION,D,7658,,0.143,N,16,0
59,114167,RENT,4.6,PERSONAL,B,29054,6.8,0.254,N,4,0
63,45796,MORTGAGE,,HOMEIMPROVEMENT,D,22912,17.11,0.5,N,6,1
42,73771,RENT,6.4,EDUCATION,C,9547,11.92,0.129,Y,29,0
59,45193,RENT,4.6,MEDICAL,A,19345,6.29,0.428,N,2,0
30,88344,OWN,3.5,PERSONAL,F,21888,21.77,0.248,N,17,0
65,74166,RENT,5.9,EDUCATION,E,19963,,0.269,N,17,0
27,40809,OWN,2.9,MEDICAL,F,28088,21.98,0.688,N,17,1
48,39225,RENT,3.7,EDUCATION,D,27486,15.15,0.701,N,16,1
49,64076,RENT,2.5,MEDICAL,B,27499,9.87,0.429,N,28,0
29,34184,MORTGAGE,6.3,DEBTCONSOLIDATION,A,4473,6.89,0.131,N,6,0
58,54439,MORTGAGE,10.5,MEDICAL,A,2473,5.02,0.045,N,3,0
47,40308,MORTGAGE,9.2,EDUCATION,A,25579,7.41,0.635,N,9,0
55,60021,OWN,7.7,PERSONAL,A,26833,7.02,0.447,N,16,0
32,44866,RENT,0.1,EDUCATION,C,12866,13.23,0.287,Y,10,0
51,33492,OWN,12.1,EDUCATION,C,32792,12.4,0.979,N,10,1
55,90031,RENT,1.6,DEBTCONSOLIDATION,B,27051,10.03,0.3,N,4,0
56,55924,OWN,10.9,PERSONAL,C,17583,10.4,0.314,N,16,0
45,47597,RENT,1.1,DEBTCONSOLIDATION,B,21074,9.35,0.443,N,25,0
41,61758,MORTGAGE,2.9,EDUCATION,C,15288,12.46,0.248,N,19,0
23,19552,MORTGAGE,6.9,DEBTCONSOLIDATION,G,8352,24.94,0.427,N,18,0
50,154755,RENT,5.1,HOMEIMPROVEMENT,C,7277,12.96,0.047,Y,2,0
37,49690,OWN,2.7,HOMEIMPROVEMENT,A,33944,8.14,0.683,Y,24,1
57,16651,RENT,5.7,HOMEIMPROVEMENT,B,27034,,1.624,N,12,1
43,94693,RENT,4.0,MEDICAL,D,13558,,0.143,N,2,0
42,32426,MORTGAGE,1.6,VENTURE,C,32832,,1.013,N,7,1
41,87032,RENT,5.2,DEBTCONSOLIDATION,F,30745,21.41,0.353,N,25,0
21,52410,RENT,1.1,EDUCATION,A,23457,7.88,0.448,N,27,0
50,20666,MORTGAGE,5.9,VENTURE,B,20189,11.72,0.977,N,13,0
30,56596,MORTGAGE,0.0,DEBTCONSOLIDATION,A,620,8.69,0.011,N,21,0
47,54352,RENT,4.0,HOMEIMPROVEMENT,D,24612,15.65,0.453,N,19,1
65,92362,MORTGAGE,2.6,PERSONAL,B,30229,11.3,0.327,N,15,1
51,65328,MORTGAGE,1.8,HOMEIMPROVEMENT,A,16525,8.03,0.253,Y,14,0
24,24793,OWN,3.6,EDUCATION,B,29301,11.45,1.182,Y,28,1
57,85071,OWN,5.2,VENTURE,B,3950,10.83,0.046,N,12,0
29,39036,MORTGAGE,16.8,VENTURE,G,11623,26.4,0.298,N,21,1
59,126265,MORTGAGE,9.0,DEBTCONSOLIDATION,B,31425,9.73,0.249,N,26,0
65,40330,RENT,6.3,MEDICAL,A,28622,6.45,0.71,Y,19,0
43,43642,RENT,3.3,PERSONAL,B,25869,7.38,0.593,N,22,0
54,31192,MORTGAGE,2.5,HOMEIMPROVEMENT,B,16854,9.49,0.54,N,28,0
63,37263,OTHER,0.2,PERSONAL,C,24141,12.63,0.648,N,19,1
42,32221,MORTGAGE,2.2,EDUCATION,B,29804,7.84,0.925,N,18,1
36,93624,RENT,9.4,MEDICAL,C,6230,13.05,0.067,N,29,0
20,23568,MORTGAGE,2.4,HOMEIMPROVEMENT,E,7939,20.29,0.337,N,26,1
50,76306,MORTGAGE,3.1,EDUCATION,A,2622,,0.034,Y,6,0
50,77324,MORTGAGE,1.6,PERSONAL,D,33108,18.25,0.428,N,7,0
61,104574,MORTGAGE,1.6,MEDICAL,F,21116,22.45,0.202,N,23,0
61,50214,MORTGAGE,0.3,HOMEIMPROVEMENT,B,2808,11.01,0.056,N,9,0
53,27870,RENT,,PERSONAL,A,22891,6.94,0.821,N,5,0
28,44601,OWN,3.0,HOMEIMPROVEMENT,D,23637,14.93,0.53,Y,2,1
41,67987,MORTGAGE,4.7,MEDICAL,C,9489,13.65,0.14,N,16,0
32,51359,RENT,4.0,MEDICAL,A,27709,7.91,0.54,N,8,0
44,59976,RENT,8.0,PERSONAL,B,32883,9.79,0.548,N,17,0
37,103871,OWN,7.0,HOMEIMPROVEMENT,C,12248,13.31,0.118,N,7,0
31,67514,OWN,7.4,VENTURE,A,33631,6.99,0.498,Y,8,0
59,54673,RENT,3.5,EDUCATION,C,14902,12.22,0.273,N,25,0
36,17775,RENT,2.2,MEDICAL,C,21210,13.39,1.193,N,22,1
34,31852,RENT,13.5,HOMEIMPROVEMENT,E,13022,18.15,0.409,N,7,1
61,39239,RENT,0.3,PERSONAL,C,15871,,0.404,Y,14,0
34,16524,MORTGAGE,0.8,PERSONAL,C,22316,15.78,1.351,N,3,1
34,26632,MORTGAGE,2.7,MEDICAL,C,20991,14.32,0.788,N,6,1
58,42291,MORTGAGE,4.8,DEBTCONSOLIDATION,A,2702,6.78,0.064,Y,4,0
32,46251,MORTGAGE,0.0,MEDICAL,D,17402,,0.376,N,22,0
36,64743,RENT,6.4,DEBTCONSOLIDATION,C,21981,14.36,0.34,N,10,0
51,43786,RENT,4.1,VENTURE,D,22947,15.88,0.524,N,4,1
28,56185,RENT,3.3,PERSONAL,D,10207,16.67,0.182,Y,13,1
59,38957,RENT,2.8,HOMEIMPROVEMENT,C,24957,13.86,0.641,Y,4,1
39,50166,RENT,3.7,DEBTCONSOLIDATION,A,11037,,0.22,Y,18,0
45,62820,MORTGAGE,0.9,EDUCATION,E,31977,19.23,0.509,N,16,1
46,110188,MORTGAGE,0.6,EDUCATION,B,13852,11.26,0.126,N,29,0
40,36936,MORTGAGE,1.7,VENTURE,F,1697,24.08,0.046,N,18,1
37,53066,MORTGAGE,6.2,DEBTCONSOLIDATION,B,28252,9.89,0.532,N,8,0
32,79064,MORTGAGE,,DEBTCONSOLIDATION,A,20816,8.49,0.263,N,10,0
35,22208,MORTGAGE,,HOMEIMPROVEMENT,E,6981,17.22,0.314,N,19,1
28,147090,RENT,4.2,EDUCATION,D,2128,16.58,0.014,N,3,0
31,93757,OTHER,4.1,EDUCATION,D,32209,13.38,0.344,N,18,0
63,19123,RENT,1.8,HOMEIMPROVEMENT,A,12908,6.07,0.675,Y,22,0
57,60129,RENT,,DEBTCONSOLIDATION,E,16046,17.76,0.267,Y,27,1
38,35938,RENT,11.4,HOMEIMPROVEMENT,C,32000,,0.89,N,24,0
26,39397,OTHER,4.6,MEDICAL,B,19785,,0.502,Y,15,0
54,59443,OTHER,6.0,EDUCATION,E,9235,,0.155,N,18,1
37,87353,MORTGAGE,3.1,DEBTCONSOLIDATION,C,25499,12.74,0.292,Y,12,0
35,37940,MORTGAGE,7.1,EDUCATION,A,20301,5.26,0.535,N,25,0
58,38221,MORTGAGE,4.4,VENTURE,B,33183,10.34,0.868,N,2,0
23,60155,OTHER,0.3,MEDICAL,C,11869,13.09,0.197,N,2,0
44,67142,MORTGAGE,11.0,MEDICAL,E,31081,18.03,0.463,Y,21,1
51,28171,OWN,1.8,EDUCATION,A,1493,8.66,0.053,N,16,0
59,126502,RENT,0.7,PERSONAL,D,13668,17.62,0.108,N,3,0
32,34412,RENT,0.5,PERSONAL,D,31545,14.49,0.917,N,13,0
64,83330,OWN,,HOMEIMPROVEMENT,A,13078,6.18,0.157,N,14,0
36,62845,RENT,,MEDICAL,A,4926,,0.078,N,26,0
56,68423,OWN,6.0,EDUCATION,C,4015,12.44,0.059,N,11,0
25,34781,MORTGAGE,12.4,DEBTCONSOLIDATION,D,6153,15.74,0.177,N,3,0
38,18994,OWN,2.1,EDUCATION,C,34179,11.78,1.799,N,24,1
32,48447,RENT,,EDUCATION,D,13853,14.79,0.286,N,3,1
45,48557,MORTGAGE,4.8,DEBTCONSOLIDATION,C,28800,12.38,0.593,N,18,1
33,28943,MORTGAGE,19.4,DEBTCONSOLIDATION,C,23187,13.16,0.801,Y,10,1
50,81216,MORTGAGE,1.9,VENTURE,A,12003,,0.148,N,15,0
23,47650,MORTGAGE,15.7,PERSONAL,A,17039,6.02,0.358,N,12,0
58,31414,OWN,0.8,VENTURE,C,9620,11.62,0.306,N,21,0
27,67628,MORTGAGE,7.2,EDUCATION,D,5956,14.51,0.088,N,13,0
44,68623,RENT,5.0,EDUCATION,C,15193,14.19,0.221,N,8,0
32,33057,OWN,8.5,MEDICAL,C,27749,15.55,0.839,N,2,0
51,96603,RENT,0.1,MEDICAL,C,19199,13.52,0.199,N,25,0
57,168347,RENT,0.4,PERSONAL,A,11687,5.0,0.069,N,17,0
57,26916,RENT,0.4,DEBTCONSOLIDATION,C,17998,13.68,0.669,Y,16,1
47,44310,OWN,4.5,HOMEIMPROVEMENT,B,856,11.42,0.019,N,14,0
49,59003,RENT,,EDUCATION,C,28455,12.22,0.482,N,7,1
22,171809,RENT,11.8,MEDICAL,C,7665,14.06,0.045,N,3,0
47,32742,OWN,3.2,PERSONAL,D,26936,17.29,0.823,N,10,1
22,29238,MORTGAGE,0.4,VENTURE,B,19783,11.55,0.677,Y,2,1
64,29128,RENT,1.2,EDUCATION,B,34287,9.3,1.177,Y,10,1
53,95969,MORTGAGE,0.0,HOMEIMPROVEMENT,B,6945,10.09,0.072,N,11,0
35,33212,OWN,7.5,PERSONAL,D,24284,16.22,0.731,N,3,1
41,30712,RENT,8.5,DEBTCONSOLIDATION,B,9679,11.58,0.315,N,23,0
51,55660,MORTGAGE,30.9,HOMEIMPROVEMENT,A,26512,6.51,0.476,Y,26,0
57,58076,MORTGAGE,2.7,EDUCATION,G,34341,26.13,0.591,N,20,1
27,88349,MORTGAGE,0.1,PERSONAL,B,9052,10.33,0.102,N,29,0
27,51562,MORTGAGE,1.3,DEBTCONSOLIDATION,A,13301,8.15,0.258,N,15,0
25,56213,MORTGAGE,4.4,MEDICAL,C,20441,13.91,0.364,N,4,0
33,46263,RENT,16.3,HOMEIMPROVEMENT,D,32926,15.21,0.712,Y,17,0
51,23923,MORTGAGE,0.5,VENTURE,B,17760,10.32,0.742,N,20,0
54,43924,RENT,0.6,VENTURE,C,28870,12.17,0.657,N,10,1
29,50744,MORTGAGE,6.0,HOMEIMPROVEMENT,A,2319,6.97,0.046,N,3,0
22,38403,RENT,5.5,EDUCATION,B,29650,12.1,0.772,Y,5,1
31,20734,MORTGAGE,1.4,EDUCATION,A,501,6.49,0.024,N,25,0
50,26258,RENT,8.4,EDUCATION,B,26768,9.27,1.019,N,12,0
48,47970,MORTGAGE,0.7,VENTURE,C,5415,12.78,0.113,N,9,0
24,81880,RENT,13.0,VENTURE,B,24560,10.81,0.3,Y,17,0
44,123655,MORTGAGE,1.1,MEDICAL,C,6671,,0.054,N,6,0
60,44306,MORTGAGE,0.4,EDUCATION,B,2804,10.43,0.063,N,3,0
50,33048,MORTGAGE,2.1,VENTURE,B,3502,,0.106,N,16,0
40,39939,RENT,1.0,VENTURE,A,31007,6.7,0.776,N,7,0
39,27569,RENT,3.7,EDUCATION,A,8427,8.69,0.306,N,9,0
58,75603,MORTGAGE,5.8,EDUCATION,A,20040,,0.265,N,3,0
41,158845,OWN,,VENTURE,C,20198,13.31,0.127,Y,5,0
23,33493,RENT,5.4,DEBTCONSOLIDATION,D,22209,15.74,0.663,N,5,1
32,25447,RENT,2.3,HOMEIMPROVEMENT,C,5380,13.56,0.211,N,13,0
64,85268,RENT,0.1,VENTURE,C,13225,13.16,0.155,Y,26,0
61,58391,MORTGAGE,18.3,MEDICAL,B,1794,8.2,0.031,N,27,0
39,58936,RENT,8.6,PERSONAL,C,28143,13.71,0.478,N,2,0
32,117418,MORTGAGE,0.4,DEBTCONSOLIDATION,C,5796,11.83,0.049,N,10,0
36,23119,RENT,3.0,EDUCATION,A,13207,5.58,0.571,N,16,0
55,22767,RENT,5.0,MEDICAL,E,21454,19.06,0.942,N,9,0
52,44849,RENT,1.1,HOMEIMPROVEMENT,A,3958,,0.088,N,18,0
20,50760,MORTGAGE,4.3,PERSONAL,B,24305,9.04,0.479,N,16,0
34,40327,MORTGAGE,3.8,DEBTCONSOLIDATION,B,31465,9.53,0.78,N,11,1
32,189740,RENT,1.2,VENTURE,D,34673,15.12,0.183,N,23,0
36,41330,OWN,0.8,EDUCATION,E,6153,20.86,0.149,N,14,0
43,36210,RENT,7.1,VENTURE,E,26298,19.38,0.726,Y,12,1
27,52490,MORTGAGE,1.9,MEDICAL,C,3802,,0.072,N,17,0
46,83615,MORTGAGE,1.4,EDUCATION,C,28581,13.91,0.342,N,27,1
64,32892,RENT,6.7,VENTURE,A,20287,,0.617,N,16,0
42,45213,MORTGAGE,6.7,EDUCATION,B,13496,9.69,0.298,N,19,0
65,84932,MORTGAGE,1.6,MEDICAL,E,26333,20.12,0.31,Y,13,1
27,87565,RENT,10.3,VENTURE,B,5617,9.17,0.064,N,4,0
27,55253,MORTGAGE,5.8,PERSONAL,A,14588,5.77,0.264,N,29,1
45,185371,RENT,2.1,HOMEIMPROVEMENT,A,31376,7.79,0.169,N,22,0
32,145707,MORTGAGE,2.8,VENTURE,B,15037,10.2,0.103,N,25,0
58,22621,RENT,6.5,EDUCATION,A,31308,7.19,1.384,N,23,1
56,19330,MORTGAGE,1.2,DEBTCONSOLIDATION,B,26414,,1.366,N,26,1
47,75935,RENT,3.2,VENTURE,B,20392,10.71,0.269,N,13,1
44,103875,RENT,5.3,EDUCATION,B,24396,8.36,0.235,N,28,0
35,43320,RENT,3.9,DEBTCONSOLIDATION,A,8567,5.0,0.198,N,2,0
21,37189,RENT,4.7,MEDICAL,E,15324,,0.412,N,6,1
37,31220,MORTGAGE,4.0,DEBTCONSOLIDATION,C,21279,13.76,0.682,N,21,0
36,25786,RENT,1.1,HOMEIMPROVEMENT,C,24586,14.49,0.953,Y,9,1
49,91581,MORTGAGE,2.6,EDUCATION,C,28137,13.66,0.307,N,6,0
58,39746,RENT,3.8,VENTURE,B,32569,8.89,0.819,N,26,1
32,57872,MORTGAGE,7.6,DEBTCONSOLIDATION,D,29248,14.9,0.505,N,19,1
51,17958,MORTGAGE,5.3,MEDICAL,E,12600,20.45,0.702,N,9,1
48,85071,OTHER,2.8,DEBTCONSOLIDATION,A,3190,8.09,0.037,N,14,0
65,67729,OTHER,18.3,PERSONAL,A,16901,7.66,0.25,N,18,0
49,23398,OWN,0.6,VENTURE,C,20728,,0.886,Y,9,1
37,56526,MORTGAGE,1.2,HOMEIMPROVEMENT,A,13721,7.2,0.243,N,26,0
32,49148,RENT,2.1,MEDICAL,E,33186,18.75,0.675,Y,28,1
62,38269,MORTGAGE,1.3,VENTURE,C,16750,12.81,0.438,N,4,0
40,9930,OWN,4.9,EDUCATION,B,14907,10.76,1.501,Y,19,1
49,34092,RENT,0.2,EDUCATION,B,34809,10.28,1.021,N,13,0
40,57892,MORTGAGE,1.0,EDUCATION,C,14289,10.64,0.247,Y,14,0
36,36253,RENT,1.7,VENTURE,A,27579,8.06,0.761,N,22,0
59,43393,MORTGAGE,5.7,HOMEIMPROVEMENT,E,26547,19.7,0.612,N,10,0
38,111660,MORTGAGE,10.4,EDUCATION,A,16226,7.39,0.145,N,25,0
34,46974,MORTGAGE,8.0,VENTURE,F,8035,,0.171,N,17,0
28,15471,MORTGAGE,1.0,VENTURE,A,4562,6.03,0.295,N,2,0
29,44281,OWN,4.2,HOMEIMPROVEMENT,D,9272,14.72,0.209,N,2,0
63,51775,MORTGAGE,0.2,MEDICAL,A,29036,7.6,0.561,N,9,1
50,31133,MORTGAGE,1.9,MEDICAL,B,15936,9.09,0.512,N,4,0
42,73431,RENT,8.2,VENTURE,C,33165,15.0,0.452,N,15,0
49,21933,RENT,,MEDICAL,A,20910,6.17,0.953,N,15,1
52,45444,MORTGAGE,0.8,PERSONAL,B,20435,9.14,0.45,N,18,0
28,21794,RENT,2.9,HOMEIMPROVEMENT,B,28470,9.52,1.306,N,27,1
20,41663,RENT,1.1,VENTURE,B,10262,9.64,0.246,N,2,0
63,72364,MORTGAGE,2.5,MEDICAL,B,4866,9.56,0.067,N,5,0
54,44849,MORTGAGE,3.3,DEBTCONSOLIDATION,D,2854,15.68,0.064,N,7,0
30,43432,MORTGAGE,2.2,MEDICAL,A,1456,6.57,0.034,N,26,0
53,49775,RENT,13.8,HOMEIMPROVEMENT,A,4118,5.13,0.083,N,16,0
35,51163,RENT,4.1,DEBTCONSOLIDATION,B,13733,10.61,0.268,N,22,0
28,71794,MORTGAGE,9.3,EDUCATION,E,21499,18.48,0.299,N,14,0
51,72034,RENT,7.2,MEDICAL,D,29942,,0.416,N,24,0
34,107144,RENT,5.4,DEBTCONSOLIDATION,C,28457,11.54,0.266,Y,10,0
31,53754,RENT,3.4,HOMEIMPROVEMENT,E,21438,17.17,0.399,N,22,1
52,19665,RENT,0.0,DEBTCONSOLIDATION,D,32148,15.89,1.635,N,8,1
64,78579,RENT,4.8,EDUCATION,A,11963,8.87,0.152,N,26,0
33,102991,RENT,2.2,DEBTCONSOLIDATION,A,14463,8.82,0.14,N,7,0
27,189839,RENT,0.6,VENTURE,B,3493,,0.018,N,10,0
27,108927,MORTGAGE,2.9,EDUCATION,A,8926,6.11,0.082,N,7,0
46,37434,RENT,6.7,MEDICAL,C,18705,13.2,0.5,N,12,1
31,54336,RENT,16.3,VENTURE,C,21369,9.8,0.393,N,7,0
20,42241,OWN,,VENTURE,C,13940,12.3,0.33,N,4,0
62,39199,MORTGAGE,3.9,EDUCATION,A,32807,7.27,0.837,N,22,0
59,46054,RENT,9.5,VENTURE,D,3011,15.72,0.065,N,24,0
61,99424,OWN,2.0,EDUCATION,B,19472,7.72,0.196,N,19,0
30,20454,RENT,0.8,EDUCATION,B,6449,7.81,0.315,N,15,0
58,28242,RENT,1.7,DEBTCONSOLIDATION,G,27256,23.28,0.965,Y,7,1
62,95867,OTHER,11.5,EDUCATION,B,10438,9.91,0.109,N,3,0
50,109045,OWN,0.9,HOMEIMPROVEMENT,B,1033,9.0,0.009,Y,26,0
36,34107,MORTGAGE,2.0,MEDICAL,C,31078,14.87,0.911,Y,11,1
52,121529,MORTGAGE,3.1,VENTURE,E,23109,17.4,0.19,N,29,0
51,83845,MORTGAGE,9.4,PERSONAL,A,11615,8.47,0.139,N,20,0
48,42307,RENT,13.9,DEBTCONSOLIDATION,D,7651,,0.181,N,24,1
40,12843,RENT,2.8,MEDICAL,E,32193,22.02,2.507,N,8,1
40,19586,MORTGAGE,13.4,PERSONAL,B,26679,10.79,1.362,N,6,1
59,34132,OWN,0.9,EDUCATION,B,26651,7.34,0.781,N,16,0
42,74456,RENT,,VENTURE,C,9806,14.46,0.132,N,11,0
25,74585,MORTGAGE,14.9,DEBTCONSOLIDATION,A,27787,6.45,0.373,N,29,0
41,37928,RENT,3.6,MEDICAL,B,24785,,0.653,N,3,0
57,43165,MORTGAGE,1.0,PERSONAL,E,22079,18.99,0.512,Y,22,1
56,48152,MORTGAGE,3.3,PERSONAL,C,30430,,0.632,N,3,1
64,43464,MORTGAGE,7.6,PERSONAL,A,23456,6.7,0.54,N,20,0
27,53637,RENT,8.8,MEDICAL,B,10615,8.59,0.198,N,9,0
60,48217,RENT,,HOMEIMPROVEMENT,C,15949,12.47,0.331,N,7,0
54,19519,MORTGAGE,4.2,EDUCATION,B,18354,,0.94,N,27,1
30,43732,RENT,10.1,VENTURE,C,21556,12.43,0.493,N,13,0
43,48415,RENT,3.6,PERSONAL,D,13966,,0.288,N,27,0
40,84490,MORTGAGE,4.7,DEBTCONSOLIDATION,B,31666,11.27,0.375,N,17,1
21,31032,MORTGAGE,7.1,MEDICAL,G,2397,26.78,0.077,N,17,0
59,54838,RENT,2.8,DEBTCONSOLIDATION,E,33113,18.99,0.604,N,16,0
38,66806,MORTGAGE,0.4,PERSONAL,A,12926,5.65,0.193,N,11,0
58,45179,OWN,2.2,MEDICAL,A,22234,6.94,0.492,N,5,0
47,18673,RENT,4.9,DEBTCONSOLIDATION,B,10781,9.81,0.577,N,9,0
36,85437,MORTGAGE,1.1,HOMEIMPROVEMENT,A,34760,8.58,0.407,N,27,0
25,73933,RENT,0.8,PERSONAL,B,30793,11.05,0.416,Y,10,0
38,55593,RENT,1.7,PERSONAL,B,23375,10.28,0.42,N,22,0
57,50120,RENT,0.2,VENTURE,A,26487,8.82,0.528,N,18,0
